queryItem	queryIndex	stringId	ncbiTaxonId	taxonName	preferredName	annotation
DBNL	347	9606.ENSP00000417653	9606	Homo sapiens	DBNL	Drebrin-like protein; Adapter protein that binds F-actin and DNM1, and thereby plays a role in receptor-mediated endocytosis. Plays a role in the reorganization of the actin cytoskeleton, formation of cell projections, such as neurites, in neuron morphogenesis and synapse formation via its interaction with WASL and COBL. Does not bind G-actin and promote actin polymerization by itself. Required for the formation of organized podosome rosettes (By similarity). May act as a common effector of antigen receptor-signaling pathways in leukocytes. Acts as a key component of the immunological  [...] 
MAPK8IP3	348	9606.ENSP00000481780	9606	Homo sapiens	MAPK8IP3	C-Jun-amino-terminal kinase-interacting protein 3; The JNK-interacting protein (JIP) group of scaffold proteins selectively mediates JNK signaling by aggregating specific components of the MAPK cascade to form a functional JNK signaling module. May function as a regulator of vesicle transport, through interactions with the JNK-signaling components and motor proteins (By similarity). Promotes neuronal axon elongation in a kinesin- and JNK-dependent manner. Activates cofilin at axon tips via local activation of JNK, thereby regulating filopodial dynamics and enhancing axon elongation. It [...] 
MTCH1	349	9606.ENSP00000362730	9606	Homo sapiens	MTCH1	Mitochondrial carrier homolog 1; Potential mitochondrial transporter. May play a role in apoptosis.
PEX3	350	9606.ENSP00000356563	9606	Homo sapiens	PEX3	Peroxisomal biogenesis factor 3; Involved in peroxisome biosynthesis and integrity. Assembles membrane vesicles before the matrix proteins are translocated. As a docking factor for PEX19, is necessary for the import of peroxisomal membrane proteins in the peroxisomes; Belongs to the peroxin-3 family.
ARL3	351	9606.ENSP00000260746	9606	Homo sapiens	ARL3	ADP-ribosylation factor-like protein 3; Small GTP-binding protein which cycles between an inactive GDP-bound and an active GTP-bound form, and the rate of cycling is regulated by guanine nucleotide exchange factors (GEF) and GTPase- activating proteins (GAP). Required for normal cytokinesis and cilia signaling. Requires assistance from GTPase-activating proteins (GAPs) like RP2 and PDE6D, in order to cycle between inactive GDP-bound and active GTP-bound forms. Required for targeting proteins to the cilium, including myristoylated NPHP3 and prenylated INPP5E. Targets NPHP3 to the ciliar [...] 
ACSL3	352	9606.ENSP00000350012	9606	Homo sapiens	ACSL3	Long-chain-fatty-acid--CoA ligase 3; Acyl-CoA synthetases (ACSL) activates long-chain fatty acids for both synthesis of cellular lipids, and degradation via beta- oxidation. Required for the incorporation of fatty acids into phosphatidylcholine, the major phospholipid located on the surface of VLDL (very low density lipoproteins). Has mainly an anabolic role in energy metabolism. Mediates hepatic lipogenesis. Preferentially uses myristate, laurate, arachidonate and eicosapentaenoate as substrates. Both isoforms exhibit the same level of activity (By similarity).
HAX1	353	9606.ENSP00000329002	9606	Homo sapiens	HAX1	HCLS1-associated protein X-1; Recruits the Arp2/3 complex to the cell cortex and regulates reorganization of the cortical actin cytoskeleton via its interaction with KCNC3 and the Arp2/3 complex. Slows down the rate of inactivation of KCNC3 channels. Promotes GNA13-mediated cell migration. Involved in the clathrin-mediated endocytosis pathway. May be involved in internalization of ABC transporters such as ABCB11. May inhibit CASP9 and CASP3. Promotes cell survival. May regulate intracellular calcium pools. Belongs to the HAX1 family.
RASGRF2	354	9606.ENSP00000265080	9606	Homo sapiens	RASGRF2	Ras-specific guanine nucleotide-releasing factor 2; Functions as a calcium-regulated nucleotide exchange factor activating both Ras and RAC1 through the exchange of bound GDP for GTP. Preferentially activates HRAS in vivo compared to RRAS based on their different types of prenylation. Functions in synaptic plasticity by contributing to the induction of long term potentiation.
KIAA0753	355	9606.ENSP00000355250	9606	Homo sapiens	KIAA0753	Protein moonraker; Involved in centriole duplication. Positively regulates CEP63 centrosomal localization. Required for WDR62 centrosomal localization and promotes the centrosomal localization of CDK2.
HERC1	356	9606.ENSP00000390158	9606	Homo sapiens	HERC1	Probable E3 ubiquitin-protein ligase HERC1; Involved in membrane trafficking via some guanine nucleotide exchange factor (GEF) activity and its ability to bind clathrin. Acts as a GEF for Arf and Rab, by exchanging bound GDP for free GTP. Binds phosphatidylinositol 4,5-bisphosphate, which is required for GEF activity. May also act as a E3 ubiquitin-protein ligase which accepts ubiquitin from an E2 ubiquitin-conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates.
CCNDBP1	357	9606.ENSP00000300213	9606	Homo sapiens	CCNDBP1	Cyclin-D1-binding protein 1; May negatively regulate cell cycle progression. May act at least in part via inhibition of the cyclin-D1/CDK4 complex, thereby preventing phosphorylation of RB1 and blocking E2F-dependent transcription.
RAB5A	358	9606.ENSP00000273047	9606	Homo sapiens	RAB5A	Ras-related protein Rab-5A; Small GTPase which cycles between active GTP-bound and inactive GDP-bound states. In its active state, binds to a variety of effector proteins to regulate cellular responses such as of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Active GTP-bound form is able to recruit to membranes different sets of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. RAB5A is required for the fusion of plasma membranes and early endosomes. Contributes to the regulati [...] 
GLRB	359	9606.ENSP00000264428	9606	Homo sapiens	GLRB	Glycine receptor subunit beta; Glycine receptors are ligand-gated chloride channels. GLRB does not form ligand-gated ion channels by itself, but is part of heteromeric ligand-gated chloride channels. Channel opening is triggered by extracellular glycine. Heteropentameric channels composed of GLRB and GLRA1 are activated by lower glycine levels than homopentameric GLRA1. Plays an important role in the down-regulation of neuronal excitability. Contributes to the generation of inhibitory postsynaptic currents.
ABCA5	360	9606.ENSP00000376443	9606	Homo sapiens	ABCA5	ATP-binding cassette sub-family A member 5; May play a role in the processing of autolysosomes. Belongs to the ABC transporter superfamily. ABCA family.
IMPA1	361	9606.ENSP00000408526	9606	Homo sapiens	IMPA1	Inositol monophosphatase 1; Responsible for the provision of inositol required for synthesis of phosphatidylinositol and polyphosphoinositides and has been implicated as the pharmacological target for lithium action in brain. Has broad substrate specificity and can use myo-inositol monophosphates, myo-inositol 1,3-diphosphate, myo-inositol 1,4- diphosphate, scyllo-inositol-phosphate, D-galactose 1-phosphate, glucose-1-phosphate, glucose-6-phosphate, fructose-1-phosphate, beta- glycerophosphate, and 2'-AMP as substrates.
PPP2R5C	362	9606.ENSP00000412324	9606	Homo sapiens	PPP2R5C	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform; The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment. The PP2A- PPP2R5C holoenzyme may specifically dephosphorylate and activate TP53 and play a role in DNA damage-induced inhibition of cell proliferation. PP2A-PPP2R5C may also regulate the ERK signaling pathway through ERK dephosphorylation.
CDH13	363	9606.ENSP00000268613	9606	Homo sapiens	CDH13	Cadherin-13; Cadherins are calcium-dependent cell adhesion proteins. They preferentially interact with themselves in a homophilic manner in connecting cells; cadherins may thus contribute to the sorting of heterogeneous cell types. May act as a negative regulator of neural cell growth.
TM9SF4	364	9606.ENSP00000381104	9606	Homo sapiens	TM9SF4	Transmembrane 9 superfamily member 4; Associates with proteins harboring glycine-rich transmembrane domains and ensures their efficient localization to the cell surface. Regulates the assembly and activity of V-ATPase in colon cancer cells via its interaction with V-type proton ATPase subunit H (ATP6V1H) and contributes to V-ATPase-mediated pH alterations in cancer cells which play an important role in drug resistance and invasiveness of colon cancer cells. Plays an important role in an atypical phagocytic activity of metastatic melanoma cells called cannibalism and is involved in the  [...] 
NDUFA10	365	9606.ENSP00000252711	9606	Homo sapiens	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone.
RAB11FIP2	366	9606.ENSP00000358200	9606	Homo sapiens	RAB11FIP2	Rab11 family-interacting protein 2; A Rab11 effector binding preferentially phosphatidylinositol 3,4,5-trisphosphate (PtdInsP3) and phosphatidic acid (PA) and acting in the regulation of the transport of vesicles from the endosomal recycling compartment (ERC) to the plasma membrane. Involved in insulin granule exocytosis. Also involved in receptor-mediated endocytosis and membrane trafficking of recycling endosomes, probably originating from clathrin-coated vesicles. Required in a complex with MYO5B and RAB11 for the transport of NPC1L1 to the plasma membrane. Also acts as a regulator  [...] 
CCT6A	367	9606.ENSP00000275603	9606	Homo sapiens	CCT6A	T-complex protein 1 subunit zeta; Component of the chaperonin-containing T-complex (TRiC), a molecular chaperone complex that assists the folding of proteins upon ATP hydrolysis. The TRiC complex mediates the folding of WRAP53/TCAB1, thereby regulating telomere maintenance. The TRiC complex plays a role in the folding of actin and tubulin (Probable); Belongs to the TCP-1 chaperonin family.
MKKS	368	9606.ENSP00000246062	9606	Homo sapiens	MKKS	McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin; Probable molecular chaperone that assists the folding of proteins upon ATP hydrolysis. Plays a role in the assembly of BBSome, a complex involved in ciliogenesis regulating transports vesicles to the cilia. May play a role in protein processing in limb, cardiac and reproductive system development. May play a role in cytokinesis. Belongs to the TCP-1 chaperonin family.
EIF4E	369	9606.ENSP00000425561	9606	Homo sapiens	EIF4E	Eukaryotic translation initiation factor 4E; Recognizes and binds the 7-methylguanosine-containing mRNA cap during an early step in the initiation of protein synthesis and facilitates ribosome binding by inducing the unwinding of the mRNAs secondary structures. Component of the CYFIP1-EIF4E-FMR1 complex which binds to the mRNA cap and mediates translational repression. In the CYFIP1-EIF4E-FMR1 complex this subunit mediates the binding to the mRNA cap.
ABCE1	370	9606.ENSP00000296577	9606	Homo sapiens	ABCE1	ATP-binding cassette sub-family E member 1; Antagonizes the binding of 2-5A (5'-phosphorylated 2',5'- linked oligoadenylates) by RNase L through direct interaction with RNase L and therefore inhibits its endoribonuclease activity. May play a central role in the regulation of mRNA turnover. Antagonizes the anti-viral effect of the interferon-regulated 2-5A/RNase L pathway. May act as a chaperone for post-translational events during HIV-1 capsid assembly; Belongs to the ABC transporter superfamily. ABCE family.
ATG5	371	9606.ENSP00000358072	9606	Homo sapiens	ATG5	Autophagy protein 5; Involved in autophagic vesicle formation. Conjugation with ATG12, through a ubiquitin-like conjugating system involving ATG7 as an E1-like activating enzyme and ATG10 as an E2-like conjugating enzyme, is essential for its function. The ATG12-ATG5 conjugate acts as an E3- like enzyme which is required for lipidation of ATG8 family proteins and their association to the vesicle membranes. Involved in mitochondrial quality control after oxidative damage, and in subsequent cellular longevity. Plays a critical role in multiple aspects of lymphocyte development and is ess [...] 
